,분류,충전소,주소,이용가능시간,타입,충전기용량,lon,lat,요금
1771,충전소,제주도그릴,제주특별자치도 서귀포시 태평로 110,24시간 이용가능,AC완속,정보없음,126.5342639,33.2435651,"주간: 234원
야간: 198원"
1772,충전소,제주레포츠랜드,제주특별자치도 제주시 조천읍 와흘상서2길 47,24시간 이용가능,AC완속,정보없음,126.6386812,33.4823902,"주간: 234원
야간: 198원"
1773,충전소,제주목화,제주특별자치도 서귀포시 남원읍 태위로 485,24시간 이용가능,AC완속,정보없음,126.6992862,33.2756591,"주간: 234원
야간: 198원"
1774,충전소,제주미도민박,제주특별자치도 서귀포시 표선면 중산간동로5570번길 53-18,09:00~18:00,AC완속,정보없음,126.7629993,33.325951,"주간: 234원
야간: 198원"
1775,충전소,제주브릭스,제주특별자치도 서귀포시 태평로 121,24시간 이용가능,AC완속,정보없음,126.5510603,33.247167,"주간: 234원
야간: 198원"
1776,충전소,제주시간여행휴양펜션,제주특별자치도 제주시 애월읍 구엄리 1054-1,24시간 이용가능,AC완속,정보없음,126.3759543,33.4718889,"주간: 234원
야간: 198원"
1777,충전소,제주아로마모텔,제주특별자치도 서귀포시 대정읍 상모로 210,24시간 이용가능,AC완속,정보없음,126.2664745,33.2253991,"주간: 234원
야간: 198원"
1778,충전소,제주아비앙또,제주특별자치도 서귀포시 성산읍 병문로 130,24시간 이용가능,AC완속,정보없음,126.9012432,33.4592762,"주간: 234원
야간: 198원"
1779,충전소,제주티에스유스호스텔,제주특별자치도 서귀포시 남원읍 남조로 861-78,24시간 이용가능,AC완속,정보없음,126.695567,33.3430044,"주간: 234원
야간: 198원"
1780,충전소,주식회사 까사데비발디,제주특별자치도 서귀포시 안덕면 향교로 214주식회사 까사데비발디(사계리 3318-1),24시간 이용가능,AC완속,정보없음,126.2897011,33.2371093,"주간: 234원
야간: 198원"
1781,충전소,중문미로파크,제주특별자치도 서귀포시 일주서로 1225-5,24시간 이용가능,AC완속,정보없음,126.2507128,33.2402708,"주간: 234원
야간: 198원"
1782,충전소,중문아리랑,제주특별자치도 서귀포시 1100로 38,24시간 이용가능,AC완속,정보없음,126.4476633,33.2763665,"주간: 234원
야간: 198원"
1783,충전소,지아니비민박,제주특별자치도 제주시 애월읍 애월해안로 274-1,09:00~18:00,AC완속,정보없음,126.3665625,33.4782235,"주간: 234원
야간: 198원"
1784,충전소,천상의노을,제주특별자치도 제주시 애월읍 애월해안로 424,24시간 이용가능,AC완속,정보없음,126.3532006,33.4738614,"주간: 234원
야간: 198원"
1785,충전소,청우가든,제주특별자치도 제주시 조천읍 일주동로 792,24시간 이용가능,AC완속,정보없음,126.6259431,33.5306844,"주간: 234원
야간: 198원"
1786,충전소,카페가드니아,제주특별자치도 서귀포시 표선면 표선동서로 151,09:00~18:00,AC완속,정보없음,126.8289451,33.3180304,"주간: 234원
야간: 198원"
1787,충전소,태평양금호,제주특별자치도 제주시 연북로 660,24시간 이용가능,AC완속,정보없음,126.5479725,33.4920866,"주간: 234원
야간: 198원"
1788,충전소,통나무파크,제주특별자치도 제주시 애월읍 도치돌길 293,24시간 이용가능,AC완속,정보없음,126.3660337,33.4102422,"주간: 234원
야간: 198원"
1789,충전소,파란노을제주애월,제주특별자치도 제주시 애월읍 애월로 37,24시간 이용가능,AC완속,정보없음,126.3173357,33.4630969,"주간: 234원
야간: 198원"
1790,충전소,펜션연리,제주특별자치도 서귀포시 논짓물로 50,24시간 이용가능,AC완속,정보없음,126.3855927,33.2399325,1kwh당 309.1원
1791,충전소,편운산방,제주특별자치도 서귀포시 성산읍 서성일로 898-38,24시간 이용가능,AC완속,정보없음,126.8751784,33.4374516,1kwh당 309.1원
1792,충전소,평대전복,제주특별자치도 제주시 구좌읍 해맞이해안로 1254-2,09:00~18:00,AC완속,정보없음,126.8538817,33.5291668,1kwh당 309.1원
1793,충전소,폴라리스,제주특별자치도 제주시 애월읍 유수암동3길 45,24시간 이용가능,AC완속,정보없음,126.4084216,33.4380934,1kwh당 309.1원
1794,충전소,풍향가든,제주특별자치도 서귀포시 이어도로 770,24시간 이용가능,AC완속,정보없음,126.4975457,33.2360566,1kwh당 309.1원
1795,충전소,플라이진,제주특별자치도 제주시 구좌읍 김녕항1길 22,24시간 이용가능,AC완속,정보없음,126.7452787,33.5571253,1kwh당 309.1원
1796,충전소,하원마을회,제주특별자치도 서귀포시 하원로 29,24시간 이용가능,AC완속,정보없음,126.4611592,33.2567062,회원별 상이 요금
1797,충전소,함덕순복음교회,제주특별자치도 제주시 조천읍 함대로 35,24시간 이용가능,AC완속,정보없음,126.6584402,33.5408554,회원별 상이 요금
1798,충전소,함덕초등학교,제주특별자치도 제주시 조천읍 일주동로 1231,09:00~18:00,AC완속,정보없음,126.6722769,33.5389074,"완속: 292원
급속: 312.5원"
1799,충전소,해성상사,제주특별자치도 제주시 용해로 114-1실외주차장,24시간 이용가능,AC완속,정보없음,126.504808,33.5073443,"완속: 292원
급속: 312.5원"
1800,충전소,해양경찰청,제주특별자치도 제주시 한림읍 귀덕동길 58실외주차장,24시간 이용가능,AC완속,정보없음,126.2918875,33.4405394,"완속: 292원
급속: 312.5원"
1801,충전소,해운사,제주특별자치도 제주시 한림읍 한림해안로 552-1,24시간 이용가능,AC완속,정보없음,126.2760486,33.4381051,"회원: 192원
비회원: 400원"
1802,충전소,허브인휴양펜션,제주특별자치도 제주시 한림읍 귀덕6길 92-17,24시간 이용가능,AC완속,정보없음,126.2902931,33.4356437,"회원: 192원
비회원: 400원"
1803,충전소,홍스랜드,제주특별자치도 제주시 애월읍 어음13길 25-45,24시간 이용가능,AC완속,정보없음,126.352168,33.3981204,"회원: 192원
비회원: 400원"
1804,충전소,홍익샤모니리조트,제주특별자치도 서귀포시 중산간서로 68,24시간 이용가능,AC완속,정보없음,126.3077305,33.2862497,"회원: 192원
비회원: 400원"
1805,충전소,화북성당,제주특별자치도 제주시 청풍남8길 14,24시간 이용가능,AC완속,정보없음,126.5706715,33.5176045,"회원: 192원
비회원: 400원"
1806,충전소,황토기와집,제주특별자치도 서귀포시 일주서로 1102,24시간 이용가능,AC완속,정보없음,126.4353135,33.2584326,"회원: 192원
비회원: 400원"
1807,충전소,효돈중학교,제주특별자치도 서귀포시 효돈로 207,24시간 이용가능,AC완속,정보없음,126.6208313,33.2652329,"회원: 192원
비회원: 400원"
1808,충전소,휴식호텔중문,제주특별자치도 서귀포시 이어도로 67,24시간 이용가능,AC완속,정보없음,126.493008,33.240469,"회원: 192원
비회원: 400원"
1809,충전소,흑돈향,제주특별자치도 서귀포시 태평로 58,24시간 이용가능,AC완속,정보없음,126.5510603,33.247167,"회원: 192원
비회원: 400원"
1810,충전소,삼화석유(주) 늘푸른충전소,제주특별자치도 제주시 서광로 137삼화석유(주) 늘푸른충전소,06:00~24:00,DC차데모+DC콤보,정보없음,126.5114133,33.5005224,"회원: 192원
비회원: 400원"
1811,충전소,삼화석유(주) 만남의광장주유소,제주특별자치도 제주시 노형로 121삼화석유(주) 만남의광장주유소,06:00~24:00,DC차데모+DC콤보,정보없음,126.4572615,33.4675363,"회원: 192원
비회원: 400원"
1812,충전소,삼화석유(주) 법환주유소,제주특별자치도 서귀포시 일주동로 9173삼화석유(주) 법환주유소,06:00~24:00,DC차데모+DC콤보,정보없음,126.5126731,33.2479105,"회원: 192원
비회원: 400원"
1813,충전소,삼화석유(주) 서귀주유소,제주특별자치도 서귀포시 중정로 122삼화석유(주) 서귀주유소,06:00~24:00,DC차데모+DC콤보,정보없음,126.5692091,33.2483926,"회원: 192원
비회원: 400원"
1814,충전소,삼화석유(주) 한동주유소,제주특별자치도 제주시 구좌읍 일주동로 2761삼화석유(주) 한동주유소,06:00~24:00,DC차데모+DC콤보,정보없음,126.8217816,33.5406802,"회원: 192원
비회원: 400원"
1815,충전소,삼화석유(주)에이스주유소,제주특별자치도 서귀포시 일주동로 8513삼화석유(주)에이스주유소,06:00~24:00,DC차데모+DC콤보,정보없음,126.5788534,33.2548983,"회원: 192원
비회원: 400원"
1816,충전소,생물종다양성연구소,제주특별자치도 서귀포시 남원읍 신례동로 338주차장(신례리 2162-43),24시간 이용가능,DC차데모+AC3상+DC콤보,정보없음,126.6368304,33.3005604,"회원: 192원
비회원: 400원"
1817,충전소,신재생에너지홍보관,제주특별자치도 제주시 구좌읍 해맞이해안로 712-3좌측 주차장,24시간 이용가능,DC차데모+AC3상+DC콤보,정보없음,126.8538817,33.5291668,"회원: 192원
비회원: 400원"
1818,충전소,㈜외도339(오이디오339),제주특별자치도 제주시 일주서로 73451층 급속충전기옆(외도이동 339),24시간 이용가능,AC완속,7kW,126.4317907,33.4937566,"회원: 192원
비회원: 400원"
1819,충전소,그림책카페노란우산,제주특별자치도 서귀포시 안덕면 녹차분재로 32(서광리 1856-4),24시간 이용가능,AC완속,7kW,126.3028931,33.2885679,"회원: 192원
비회원: 400원"
1820,충전소,비에노즈,제주특별자치도 제주시 한림읍 귀덕7길 291층 까페입구(귀덕리 3114-1),24시간 이용가능,AC완속,7kW,126.2848544,33.4430396,"회원: 192원
비회원: 400원"
1821,충전소,갈마못,제주특별자치도 서귀포시 성산읍 중산간동로 4538갈마못,24시간 이용가능,AC완속,7kW,126.8102047,33.3885743,"회원: 192원
비회원: 400원"
1822,충전소,강셰프의 키친,제주특별자치도 서귀포시 대정읍 대한로 558강셰프의 키친,24시간 이용가능,AC완속,7kW,126.2442257,33.2763158,"회원: 192원
비회원: 400원"
1823,충전소,녹두카페,제주특별자치도 서귀포시 성산읍 서성일로747번길 8녹두카페,24시간 이용가능,AC완속,7kW,126.862812,33.432687,"회원: 192원
비회원: 400원"
1824,충전소,담소락,제주특별자치도 제주시 조천읍 함덕서1길 7-3(함덕리 2940),24시간 이용가능,AC완속,7kW,126.6588587,33.5410853,"회원: 192원
비회원: 400원"
1825,충전소,도평골프연습장,제주특별자치도 제주시 고래소길 71도평골프연습장,24시간 이용가능,AC완속,7kW,126.4529008,33.4717657,"회원: 192원
비회원: 400원"
1826,충전소,뜰향기,제주특별자치도 제주시 조천읍 남조로 2326뜰향기,24시간 이용가능,AC완속,7kW,126.6588821,33.4730949,"회원: 192원
비회원: 400원"
1827,충전소,마스터스롯지,제주특별자치도 제주시 조천읍 와흘로 84마스터스롯지,24시간 이용가능,AC완속,7kW,126.6365487,33.49585,"회원: 192원
비회원: 400원"
1828,충전소,말로,제주특별자치도 제주시 조천읍 남조로 1785-12말로 옥외주차장,24시간 이용가능,AC완속,7kW,126.6721849,33.4274625,"회원: 192원
비회원: 400원"
1829,충전소,머들하우스,제주특별자치도 제주시 구좌읍 덕행로 490머들하우스,24시간 이용가능,AC완속,7kW,126.782871,33.5164517,"회원: 192원
비회원: 400원"
1830,충전소,목장카페 드르쿰다,제주특별자치도 서귀포시 표선면 번영로 2454,24시간 이용가능,AC완속,7kW,126.7701478,33.4091347,"회원: 192원
비회원: 400원"
1831,충전소,바캉스 샤브샤브,제주특별자치도 제주시 조천읍 신북로 595바캉스 샤브샤브,24시간 이용가능,AC완속,7kW,126.6458435,33.5386704,"회원: 192원
비회원: 400원"
1832,충전소,방림원,제주특별자치도 제주시 한경면 용금로 864방림원,24시간 이용가능,AC완속,7kW,126.2687794,33.3370712,"회원: 192원
비회원: 400원"
1833,충전소,비자향,제주특별자치도 제주시 구좌읍 비자림로 2270비자향,24시간 이용가능,AC완속,7kW,126.811353,33.496122,"회원: 192원
비회원: 400원"
1834,충전소,빅썸호스텔(태흥리조트),제주특별자치도 서귀포시 남원읍 태위로 984-7태흥리조트,24시간 이용가능,AC완속,7kW,126.7498774,33.2879585,"회원: 192원
비회원: 400원"
1835,충전소,섬오름리조트,제주특별자치도 서귀포시 막숙포로 114섬오름리조트,24시간 이용가능,AC완속,7kW,126.513206,33.2359288,"회원: 평균 200~240원
비회원: 420원"
1836,충전소,솔바람풍경소리,제주특별자치도 서귀포시 남원읍 태수로143번길 132-37솔바람풍경소리,24시간 이용가능,AC완속,7kW,126.7241575,33.2904023,"회원: 평균 200~240원
비회원: 420원"
1837,충전소,스튜디오13,제주특별자치도 제주시 구좌읍 중산간동로 2126스튜디오13,24시간 이용가능,AC완속,7kW,126.7703461,33.471457,"회원: 평균 200~240원
비회원: 420원"
1838,충전소,앳코너,제주특별자치도 제주시 백포북길 25앳코너,24시간 이용가능,AC완속,7kW,126.4589403,33.5029118,"회원: 평균 200~240원
비회원: 420원"
1839,충전소,예원,제주특별자치도 제주시 구좌읍 비자림로 2542예원,24시간 이용가능,AC완속,7kW,126.8308998,33.5134675,"회원: 평균 200~240원
비회원: 420원"
1840,충전소,오르또,제주특별자치도 서귀포시 성산읍 한도로 117오르또,24시간 이용가능,AC완속,7kW,126.9205399,33.4689889,"회원: 평균 200~240원
비회원: 420원"
1841,충전소,월정리카페 스쿠버스,제주특별자치도 제주시 구좌읍 월정3길 14월정리카페 스쿠버스,24시간 이용가능,AC완속,7kW,126.7919603,33.5524999,"회원: 평균 200~240원
비회원: 420원"
1842,충전소,위리아,제주특별자치도 제주시 구좌읍 김녕남8길 55-87위리아,24시간 이용가능,AC완속,7kW,126.7609798,33.5411516,"회원: 평균 200~240원
비회원: 420원"
1843,충전소,유러하우스,제주특별자치도 서귀포시 막숙포로 136유러하우스,24시간 이용가능,AC완속,7kW,126.50878,33.2318082,"회원: 평균 200~240원
비회원: 420원"
